7.12945 0.629106
7.13067 0.62896
7.13223 0.628797
7.13424 0.628611
7.13681 0.628399
7.14007 0.628156
7.14417 0.627882
7.14926 0.627576
7.15554 0.627235
7.16323 0.626859
7.17257 0.626448
7.18384 0.626
7.19737 0.625516
7.21353 0.624994
7.23275 0.624433
7.25551 0.623832
7.28237 0.623189
7.31396 0.622504
7.351 0.621774
7.39431 0.620997
7.4448 0.620171
7.50351 0.619294
7.57162 0.618362
7.65043 0.617373
7.74142 0.616322
7.84623 0.615205
7.96673 0.614018
8.10498 0.612755
8.26329 0.611408
8.44425 0.609972
8.65078 0.608436
8.88616 0.606791
9.15413 0.605025
9.45895 0.603122
9.80569 0.601065
10.2003 0.598831
10.6499 0.596393
11.1636 0.593715
11.753 0.590749
12.4339 0.587431
13.2283 0.583673
14.1704 0.579344
15.3148 0.574239
16.7633 0.568016
18.7406 0.560025
21.9673 0.548777
